doctor_id,first_name,last_name,specialization,experience_level,years_experience,reputation_score,reputation_category,public_medical_opinion_index,phone_number,email,hospital_id,hospital_branch
DOC-00007855,Aleksej,Hayward,Internal Medicine,Mid-Level,6,2.99,Average,66.06,624-238-2264,dr.aleksej.hayward@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007856,Elvira,Grassi,Radiology,Senior,17,3.51,Good,65.3,+39 0774162543,dr.elvira.grassi@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007857,篤司,Bailey,Anesthesiology,Mid-Level,6,2.75,Average,54.6,(592)427-1321x6327,dr.篤司.bailey@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007858,Pablo,Humphrey,Obstetrics,Mid-Level,9,3.26,Average,66.39,02077869333,dr.pablo.humphrey@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007859,Gabriel,주,Surgery,Mid-Level,12,3.22,Average,65.26,35207121222,dr.gabriel.주@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007860,Haydée,الشايع,Internal Medicine,Junior,4,2.46,Average,47.63,+39 091375753,dr.haydée.الشايع@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007861,宇,آل عواض,Dermatology,Senior,16,3.93,Good,71.94,0420 782 711,dr.宇.آل عواض@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007862,Zaira,김,Anesthesiology,Mid-Level,9,3.08,Average,69.03,0191 4960194,dr.zaira.김@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007863,मधुकर,أبو داوود,Surgery,Mid-Level,8,3.01,Average,68.45,+33 4 56 64 99 90,dr.मधुकर.أبو داوود@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007864,充,王,Anesthesiology,Mid-Level,7,2.44,Average,47.18,1 (852) 021-0172,dr.充.王@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007865,Carmen,بن لادن,Obstetrics,Mid-Level,12,3.5,Good,68.04,86-2979-7701,dr.carmen.بن لادن@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007866,Christine,मित्रा,Obstetrics,Mid-Level,10,3.51,Good,71.48,0184580643,dr.christine.मित्रा@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007867,Daniel,Caldeira,Psychiatry,Mid-Level,9,3.16,Average,73.08,+1-541-687-7058,dr.daniel.caldeira@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007868,健一,آل معيض,Psychiatry,Junior,4,3.22,Average,68.41,02086761428,dr.健一.آل معيض@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007869,Abigail,Forbes,Pediatrics,Mid-Level,13,3.16,Average,69.49,090-7385-4417,dr.abigail.forbes@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007870,Courtney,المهيدب,Obstetrics,Senior,15,3.62,Good,74.22,(0121)4960927,dr.courtney.المهيدب@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007871,영일,das Neves,Psychiatry,Mid-Level,12,3.01,Average,66.58,+61.3.7151.7338,dr.영일.das neves@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007872,प्रताप,آل عايض,Obstetrics,Mid-Level,10,3.01,Average,61.91,741.354.3879,dr.प्रताप.آل عايض@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007873,Milena,홍,Surgery,Mid-Level,12,3.17,Average,70.9,+33 3 89 38 68 15,dr.milena.홍@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007874,加奈,Lévêque,Pediatrics,Mid-Level,6,3.1,Average,65.51,001-253-461-6950x10410,dr.加奈.lévêque@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007875,Amelie,Johnson,Oncology,Junior,2,2.99,Average,61.98,(794)895-2412x53563,dr.amelie.johnson@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007876,加奈,Pujol,Hematology,Mid-Level,6,2.46,Average,50.39,080-2818-7472,dr.加奈.pujol@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007877,Elizabeth,Leblanc,Internal Medicine,Mid-Level,9,3.23,Average,63.5,26-7863-6487,dr.elizabeth.leblanc@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007878,Peter,谢,Internal Medicine,Mid-Level,9,3.46,Average,71.27,055-163-8787,dr.peter.谢@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007879,지민,Söding,Internal Medicine,Mid-Level,14,3.04,Average,67.13,496.544.6406,dr.지민.söding@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007880,Ehrentraud,नायर,Anesthesiology,Senior,22,3.34,Average,62.88,+1-275-409-4825x23431,dr.ehrentraud.नायर@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007881,Charo,Hesse,Obstetrics,Mid-Level,9,2.63,Average,53.63,(625) 141-3627,dr.charo.hesse@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007882,Maggie,Griffiths,Anesthesiology,Senior,22,4.0,Very Good,76.57,+44(0)9098790321,dr.maggie.griffiths@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007883,Stanislaus,吴,Psychiatry,Mid-Level,12,3.62,Good,68.5,84 1772 3679,dr.stanislaus.吴@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007884,Beatrice,阿部,Emergency Medicine,Mid-Level,7,2.67,Average,47.59,6343729187,dr.beatrice.阿部@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007885,गोतम,刘,Psychiatry,Mid-Level,11,3.62,Good,81.93,376-465-6160x72091,dr.गोतम.刘@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007886,Jérôme,Guglielmi,Oncology,Mid-Level,5,3.02,Average,60.14,(198) 230-9452 x425,dr.jérôme.guglielmi@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007887,Amanda,Christoph,Oncology,Mid-Level,10,3.1,Average,71.21,001-479-860-8159x59932,dr.amanda.christoph@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007888,Mallory,고,Anesthesiology,Mid-Level,14,2.94,Average,57.27,596.744.4812x349,dr.mallory.고@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007889,नीरव,Pires,Endocrinology,Senior,22,3.89,Good,68.24,(028) 9018755,dr.नीरव.pires@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007890,James,이,Surgery,Mid-Level,10,3.2,Average,56.97,(041) 6918 4652,dr.james.이@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007891,Auguste,Hunter,Surgery,Senior,17,3.7,Good,76.48,02 7227 8514,dr.auguste.hunter@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007892,बलदेव,آل حسين,Psychiatry,Mid-Level,6,2.41,Average,54.71,00389343289,dr.बलदेव.آل حسين@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007893,Marcel,भट्टाचार्य,Internal Medicine,Junior,4,2.52,Average,47.91,0371726082,dr.marcel.भट्टाचार्य@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007894,Annette,李,Internal Medicine,Junior,4,2.33,Average,50.08,090-9186-6840,dr.annette.李@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007895,Aimée,Peixoto,Internal Medicine,Mid-Level,10,2.76,Average,54.72,+61 408 536 165,dr.aimée.peixoto@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007896,Kevin,آل بن لافي,Internal Medicine,Mid-Level,8,2.53,Average,53.42,+33 6 57 51 56 92,dr.kevin.آل بن لافي@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007897,建,Lewis,Obstetrics,Expert,25,3.74,Good,69.1,+44(0)151 496 0763,dr.建.lewis@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007898,里佳,Alfonso,Surgery,Mid-Level,9,3.4,Average,66.56,04 68 28 94 73,dr.里佳.alfonso@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007899,Hellena,Barbosa,Anesthesiology,Junior,4,2.77,Average,60.97,+34 942515932,dr.hellena.barbosa@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007900,ईश,Biggen,Neurology,Junior,4,2.79,Average,65.56,(021) 4812-6066,dr.ईश.biggen@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007901,लीलावती,Phillips,Obstetrics,Mid-Level,8,3.04,Average,55.87,542.371.8660,dr.लीलावती.phillips@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007902,博,斎藤,Obstetrics,Mid-Level,10,3.03,Average,66.57,+34922 176 673,dr.博.斎藤@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007903,Maria Vitória,آل خضير,Endocrinology,Senior,15,3.87,Good,70.89,(0116) 4960085,dr.maria vitória.آل خضير@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007904,Ralph,Potts,Internal Medicine,Mid-Level,9,2.77,Average,52.47,0441 843 286,dr.ralph.potts@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007905,Panfilo,सरीन,Obstetrics,Mid-Level,5,3.22,Average,68.17,064-719-6875,dr.panfilo.सरीन@chuibnrochd.com,HOSP-MOR-00225,CHU Ibn Rochd
DOC-00007906,दर्शना,Hendriks,Radiology,Mid-Level,5,3.25,Average,58.13,016-404-5723,dr.दर्शना.hendriks@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007907,太郎,آل حسين,Orthopedics,Junior,3,3.11,Average,68.52,01 74 68 42 63,dr.太郎.آل حسين@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007908,Eva,韦,Radiology,Junior,4,3.14,Average,55.69,13131037742,dr.eva.韦@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007909,Luan,Léger,Oncology,Mid-Level,14,3.8,Good,81.21,0371285944,dr.luan.léger@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007910,عزمي,जयरामन,Pediatrics,Mid-Level,8,2.98,Average,49.86,0117 496 0341,dr.عزمي.जयरामन@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007911,Robert,Pino,Radiology,Mid-Level,14,3.03,Average,54.47,+33 5 55 08 82 45,dr.robert.pino@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007912,Carin,Poerio,Ophthalmology,Mid-Level,6,2.4,Average,48.52,+91 626 9968071,dr.carin.poerio@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007913,荣,सिंह,Orthopedics,Senior,19,3.28,Average,63.71,(299) 994-5316 x380,dr.荣.सिंह@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007914,Mark,Gibson,Radiology,Mid-Level,6,2.57,Average,44.26,+39 393886705,dr.mark.gibson@cliniquebadr.com,HOSP-MOR-00226,Clinique Badr
DOC-00007915,نشوان,Hayward,Psychiatry,Mid-Level,6,3.06,Average,61.97,+55 (011) 0886 4242,dr.نشوان.hayward@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007916,은경,Stafford,Endocrinology,Mid-Level,8,3.35,Average,73.9,+39 093194582,dr.은경.stafford@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007917,Vera,الراشد,Psychiatry,Mid-Level,8,3.28,Average,65.12,15244179424,dr.vera.الراشد@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007918,Andree,الخرافي,Dermatology,Mid-Level,10,2.94,Average,54.35,070-9765-4463,dr.andree.الخرافي@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007919,陽子,鈴木,Radiology,Mid-Level,9,2.93,Average,51.81,+49(0)3327 317663,dr.陽子.鈴木@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007920,افتكار,伊藤,Neurology,Mid-Level,14,2.98,Average,54.78,(01429) 09097,dr.افتكار.伊藤@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007921,طه,Williams,Ophthalmology,Senior,19,3.7,Good,68.82,+55 (071) 1961 5852,dr.طه.williams@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007922,博,Arana,Pulmonology,Junior,4,2.58,Average,46.5,824-956-0084,dr.博.arana@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007923,ياسر,松本,Gastroenterology,Senior,20,4.03,Very Good,73.23,76749502,dr.ياسر.松本@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007924,Thierry,Watson,Rheumatology,Junior,3,2.82,Average,54.95,+34 879153615,dr.thierry.watson@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007925,Kathryn,Almeida,Internal Medicine,Senior,18,3.44,Average,67.86,042-234-2055,dr.kathryn.almeida@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007926,Étienne,King,Gynecology,Mid-Level,5,2.97,Average,63.74,5554039244,dr.étienne.king@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007927,Karen,Dennis,Radiology,Mid-Level,5,2.96,Average,65.66,090-2086-9631,dr.karen.dennis@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007928,रुक्मिणी,渡辺,Gastroenterology,Mid-Level,11,3.46,Average,61.1,0500 090 5465,dr.रुक्मिणी.渡辺@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007929,Melina,Vilanova,Anesthesiology,Mid-Level,9,2.77,Average,47.53,061-925-4986,dr.melina.vilanova@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007930,Grazyna,Perez,Emergency Medicine,Mid-Level,10,2.6,Average,46.17,033-433-9223,dr.grazyna.perez@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007931,James,장,Gastroenterology,Expert,26,3.74,Good,76.35,0500 729 6842,dr.james.장@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007932,Regina,서,Dermatology,Senior,15,3.38,Average,65.56,+55 (061) 8888 0941,dr.regina.서@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007933,Patricia,Asensio,Dermatology,Mid-Level,11,3.16,Average,68.96,+61-482-729-142,dr.patricia.asensio@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007934,淳,Hudson,Radiology,Mid-Level,7,2.67,Average,57.74,+61 7 6931 3732,dr.淳.hudson@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007935,옥순,莫,Gynecology,Senior,18,4.01,Very Good,88.19,035515151,dr.옥순.莫@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007936,Valerie,Badoglio,Neurology,Mid-Level,10,2.87,Average,55.01,076-40550106,dr.valerie.badoglio@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007937,سراج,刘,Emergency Medicine,Mid-Level,7,2.46,Average,52.14,0121 496 0185,dr.سراج.刘@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007938,Patrick,Rivera,Pulmonology,Senior,16,3.75,Good,66.42,+34 841 896 392,dr.patrick.rivera@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007939,Daniele,साहा,Radiology,Mid-Level,13,3.33,Average,66.05,41 2407-8333,dr.daniele.साहा@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007940,裕美子,Hamel,Internal Medicine,Mid-Level,8,3.03,Average,56.92,37939331206,dr.裕美子.hamel@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007941,민서,赵,Gynecology,Junior,3,2.48,Average,56.52,+91 5974977235,dr.민서.赵@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007942,Auguste,Delorme,Radiology,Mid-Level,11,3.16,Average,57.96,+33 (0)2 97 84 69 34,dr.auguste.delorme@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007943,Kimberly,Palmer,Emergency Medicine,Mid-Level,7,3.14,Average,70.78,(651) 079-6845 x062,dr.kimberly.palmer@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007944,Joseph,박,Psychiatry,Senior,16,3.05,Average,54.01,+33 (0)4 87 07 46 71,dr.joseph.박@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007945,Brandon,温,Dermatology,Mid-Level,8,3.25,Average,63.6,+34875055583,dr.brandon.温@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007946,Rosalinda,Cavalcante,Surgery,Senior,18,3.19,Average,69.45,+33 2 56 22 92 15,dr.rosalinda.cavalcante@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007947,秀云,Soria,Internal Medicine,Mid-Level,11,3.03,Average,56.76,+44(0)20 7496 0014,dr.秀云.soria@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007948,洋介,Clark,Dermatology,Mid-Level,11,2.94,Average,67.59,+441632 960960,dr.洋介.clark@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007949,Margaux,余,Neurology,Mid-Level,13,3.09,Average,62.68,+441632 960 438,dr.margaux.余@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007950,ريما,Johnson,Dermatology,Mid-Level,11,2.8,Average,65.1,84 8158-9768,dr.ريما.johnson@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007951,Stacey,이,Dermatology,Mid-Level,8,3.45,Average,78.86,+442074960021,dr.stacey.이@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007952,Scott,Carey,Gynecology,Mid-Level,5,3.07,Average,58.63,001-243-796-5342,dr.scott.carey@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007953,अनन्‍त,Rädel,Radiology,Mid-Level,5,2.74,Average,60.21,090-7452-9342,dr.अनन्‍त.rädel@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007954,은영,Morris,Gynecology,Mid-Level,6,2.55,Average,42.21,0161 496 0683,dr.은영.morris@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007955,بشرى,Benigni,Pediatrics,Expert,29,4.55,Excellent,98.64,+91 5866209640,dr.بشرى.benigni@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007956,Pawel,陈,Radiology,Junior,4,2.37,Average,40.0,+1-366-925-0248x821,dr.pawel.陈@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007957,영환,Meyer,Pathology,Mid-Level,13,2.92,Average,68.14,(03) 4613 0497,dr.영환.meyer@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007958,सुधीर,Pi,Internal Medicine,Mid-Level,5,3.08,Average,55.82,+34944 83 43 06,dr.सुधीर.pi@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007959,예지,성,Ophthalmology,Mid-Level,6,2.63,Average,42.88,+49(0)8380122953,dr.예지.성@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007960,Paulina,Torrecilla,Ophthalmology,Mid-Level,7,3.21,Average,58.59,03 2266 1481,dr.paulina.torrecilla@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007961,ريناد,Nevado,Internal Medicine,Junior,4,3.04,Average,57.8,03409661213,dr.ريناد.nevado@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007962,예지,Melo,Anesthesiology,Mid-Level,10,3.51,Good,68.5,080-0150-3498,dr.예지.melo@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007963,Jeannine,Cantimori,Ophthalmology,Mid-Level,9,3.12,Average,62.86,604.863.9008,dr.jeannine.cantimori@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007964,Oliver,Amat,Dermatology,Mid-Level,5,3.05,Average,55.43,090-0591-9477,dr.oliver.amat@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007965,शान्ता,Borsiere,Internal Medicine,Mid-Level,7,2.94,Average,54.93,926.288.4233x2244,dr.शान्ता.borsiere@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007966,Timothy,Gallart,Radiology,Mid-Level,14,3.52,Good,72.93,532-658-9463,dr.timothy.gallart@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007967,Joanna,Fogaça,Internal Medicine,Mid-Level,14,3.83,Good,79.95,+44289018619,dr.joanna.fogaça@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007968,Eleanora,阿部,Emergency Medicine,Mid-Level,13,3.78,Good,77.54,04-7908-3771,dr.eleanora.阿部@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007969,Gustavo,Bonneau,Internal Medicine,Mid-Level,10,2.98,Average,62.61,+1 (379) 749-4379,dr.gustavo.bonneau@telavivsouraskymedic.com,HOSP-ISR-00227,Tel Aviv Sourasky Medical Center
DOC-00007970,Megan,Golino,Rheumatology,Mid-Level,10,3.18,Average,59.95,13639637173,dr.megan.golino@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007971,Kimberly,Schmitt,Radiology,Mid-Level,6,2.37,Average,55.47,+1-602-450-2689x5536,dr.kimberly.schmitt@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007972,Martin,الجفالي,Surgery,Mid-Level,8,3.23,Average,72.24,052-800-6601,dr.martin.الجفالي@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007973,لبيب,涂,Neurology,Mid-Level,7,2.6,Average,43.23,+49 (0) 6712 344307,dr.لبيب.涂@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007974,David,Delaunay,Gynecology,Senior,15,3.28,Average,60.44,03403556151,dr.david.delaunay@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007975,Mitchell,Stevenson,Rheumatology,Mid-Level,7,3.29,Average,74.02,6374330393,dr.mitchell.stevenson@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007976,Jennifer,भट्टाचार्य,Gynecology,Mid-Level,8,3.31,Average,57.81,0808 1570382,dr.jennifer.भट्टाचार्य@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007977,舞,Pacetti,Psychiatry,Mid-Level,5,3.08,Average,60.23,(262)469-9370,dr.舞.pacetti@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007978,Anna Liz,Spieß,Anesthesiology,Mid-Level,5,2.48,Average,46.29,18014882616,dr.anna liz.spieß@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007979,Jacopo,Buchanan,Surgery,Mid-Level,12,3.06,Average,56.28,+39 0732577871,dr.jacopo.buchanan@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007980,Jeremy,佐々木,Internal Medicine,Mid-Level,9,3.5,Good,63.42,02 4879 7378,dr.jeremy.佐々木@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007981,Heinz-Gerd,Dias,Surgery,Mid-Level,9,2.69,Average,48.57,939.915.4054x75686,dr.heinz-gerd.dias@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007982,Solveig,崔,Rheumatology,Mid-Level,8,2.51,Average,56.78,389-467-5718x667,dr.solveig.崔@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
DOC-00007983,幹,गुरुंग,Endocrinology,Mid-Level,10,2.75,Average,64.24,18782147022,dr.幹.गुरुंग@shebamedicalcenter.com,HOSP-ISR-00228,Sheba Medical Center
